,Text,Label
11572,It was wonderful to find this site and to hear from you.,1
11573,Justin,1
11574,The only thing you can do is shop the coverage (if you have the luxury of choosing a carrier) or make an appeal to your Chloe Commissioner if coverage is denied.,0
11575,"Thank you for your update, please let us know more as you get the info!",1
11576,Sharon YOU and am so very very very happy for you!!!,1
11577,"does blood testing, I didn't think they did that, left that in the hands of the primary Drs.",0
11578,The doctors asked for a spinal tap and sure enough the cancer was now in my spinal fluid.,0
11579,Hallelujah!Your story just goes to show what the power of love and determination can do-and you have just begun my friend!,0
11580,It is possible that you can lose your hair and the chemo still not work?.,1
11581,Amber doctors told us this (Benjamin at a cancer center).,0
11582,they just don't know why it is everywhere.,0
11583,My onc left that decision completely up to me.,1
11584,"I thought he was just started on Tarceva, has he been responding to that?",0
11585,"I'm  the Lori, and I sure hope I'm the last!",0
11586,He was vigilant about eating and didn't lose any weight.,0
11587,Urologist just recommends another Timothy in Joshua.,0
11588,Prayers and Thoughts for your sister in law.Hoping the best for the surgery.Glad you are doing good with the chemo.I didnt have to do chemo and really feel those of you that have it are champs.All of my friends went through the chemo and it was very very hard on them.Many problems but glad yours is coming along so good.,1
11589,"I think they help to maintain a steady state, and not use up valuable energy with sadness, worry and anxiety.",0
11590,"There were others that were initially there, but drifted away.",1
11591,my husband is also Stephanie. we were hoping for the immuene trials for small cell.,1
11592,they left a few stray nodes when they did the mastectomy.,1
11593,We lost my mother-in-law Wanda from the same non small cell.,1
11594,I came to realy appreciate the function of eyelashes and eyebrows (when I lacked both) in keeping irritants out of the eyes.,0
11595,I had entire left lung removed Jennifer.,1
11596,She never complained even through some terrible side effects.. She always looked ahead.,0
11597,I live an hour from the facility - without traffic.,0
11598,That's a different ball game.,0
11599,Just want to beat this or atleast keep it under control.,1
11600,I finally got a new doctor she took cat scan found lung cancer.,1
11601,I'm not sure how much I will wear a wig or scarves.,0
11602,"Honestly,I had just knew from your story that ailment related to lung could become a lung cancer.",1
11603,Ask for strength from him and I'm sure he'll listen.,1
11604,Don't be surprised if it leads you back to this very board!,0
11605,No wonder they were soooo happy when they left the message Jeremy.,1
11606,"Hello, I am so happy your all okay.",1
11607,can anyone tell me how long this will last...you know the feeling when your feet goes to sleep...Tracey tired of it,0
11608,"Both were squamous cell, but the lung had no hpv whereas, the anal did, so therefore not a met.",0
11609,They biopsied Scott after his platelets were at Nichole.,0
11610,You are so sweet to put this out there.,1
11611,I looked and looked again...IT WAS MY NEIGHBOR on the ground!,1
11612,I will talk to Amanda on Tammy when i c her.,1
11613,I think it's wonderful that you reach out to the homeless and I'm sure she appreciated you sharing your story.,1
11614,"Life isn't fair, and you have had more than your share of troubles to put it lightly.",1
11615,with you ed you need to be creative and your wife need to understand.if I can be of any help to you let me know and I will give you my e-mail.,0
11616,It was benign and clear margins were obtained.,0
11617,My husband and I have since celebrated our 27th wedding anniversary.,1
11618,It's always harder on the ones left behind.,1
11619,"But Aaron of Emily out of the way is good news, good for you.",0
11620,I was surprised how much iodine levels effect hair and nails.,1
11621,"I sleep, maybe on Scott.",1
11622,During surgery they also removed Peter lymph nodes which they said Benjamin had been effected.,1
11623,(I cant take that either) I have also heard elavil can help too.,1
11624,She actually was quite the hypochondriac until Jeffrey.,1
11625,"You could then e-mail the people you felt would give you the best feedback.Good Luck,Christopher",0
11626,on Hulu Live Streaming and saw James pre-show and Melissa after show.,1
11627,I hope that you are getting some rest after a very hard day and lots of love and support from your family and friends.,0
11628,It is amazing seeing our son be a dad!,0
11629,"My last teatments for NSCLC 3B Richard, have had ct-scans or x-rays Tyler since all have been clear until Daniel Devin Adam Dr. called on the Deborah with Brenda for antibiotics for pneumonia, saw him on the Cynthia now says could be pneumonia or cancer.",0
11630,I am sad but will not give up until the end.,0
11631,"But, I also know things could be completly different Curtis..",1
11632,"I also love alternative, or indie, rock.",0
11633,I am sending healing prayers to you and your mother.,1
11634,"Yes, taxol is way easier.",0
11635,So tell them your fears and start the battle now.,0
11636,"Prayers Pat, hopefully this specialist can answer all your concerns.",1
11637,If it helps and reassures just James woman then it was worth putting it on.,0
11638,"I'm such an animal lover, I hated typing that.)",1
11639,I had an upper left lobectomy Emily mos.,1
11640,Joan Todd the numbers were all over the place.,1
11641,So glad you got the news we've all been hoping for!,1
11642,"James,I know that somewhere in Sandra or so I saw a post where you posed some questions to me.",0
11643,"Please don't put work before your health, not at this time.",1
11644,Do they all deserve to die from heart attacts?,1
11645,"Diana a few times in my life (even did Rachel after Joseph…)…not a lot of folks in our age group sitting at the top of these locations enjoying the view…I remember when my dad stopped climbing and when he stopped backpacking (Douglas for climbing and Gary for backpacking) and these were sad days for him but he soon filed his life with other positives…so enjoy each day for what you can do, see or touch… Best to all",0
11646,Looking forward to hearing from you again w/a report following the treatment.,0
11647,"There is also mild dependent subsegmental atelecrasis bilaterally.""",1
11648,I too watched my father suffer after a fight with cancer.,1
11649,Martha I almost didn't think he would make it.,1
11650,I remember thinking when I started chemo that I would lose weight.,0
11651,Im scared but trying to stay strong and positive.,1
11652,I've never had a bug bite or blood draw in this arm.,0
11653,"If it comes back in another part of the lung, they can do more surgery if your lungs can manage it.",0
11654,I know how hard all of this is.Keep us posted..Jimmy,1
11655,"As my post op histology was good, negative margins, David clear, it was assumed initially that a residue was left in the prostate bed and that view was further reinforced when the Amber saw my Timothy drop to <Matthew ,hence the advice i had about rad on rad not being an option.I guess as you mentioned in your comment to Barbara , there is little choice but to allow the Timothy rise to a level circa 2-3 before most current scan tecnology can identify where in the body it is knowing it may still not register.",0
