,Text,Label
14062,"Jacqueline I got to have lunch with friends, dinner and a movie with my son and tomorrow my sister is driving here from Jane to spend Tanya.",0
14063,This will not destroy me I Paul THIS!,0
14064,We're experiencing the same problems (swallowing and burning sensation).,1
14065,This lasted Todd and he has been extremely tired ever since.,0
14066,The decision is to do Makayla Randall infusions for Kristin.,0
14067,I am glad you were able to edit your post and take your address off!,0
14068,I haven't wrote on this site but read it alot since I discovered it Karen.,0
14069,"hi
 my father is Kimberly now.he has no medical problem but Dustin is Courtney at time of diagnosis, cancer was already spread to bone.so the only treatment that we could choose was anti androgen therapy.We had an apointment with urologist Brooke.He said sometime flairng phenomena happen during hormontherapy.so he discontinued lupron for Duane mounth.I prefer to consult with an other urologist.really thank you for the informations.I do not live in Nicole so any information you give me is really valuable.and will you please tell me about the price of casodex Brenda in Nicole?",0
14070,Since posting Kelly I have been thinking incessantly.,0
14071,"Both were squamous cell, but the lung had no hpv whereas, the anal did, so therefore not a met.",0
14072,Get colored pencils & some adult coloring books.,1
14073,Glad it is going great for you George.,0
14074,I have Cindy left and finish next Wed.,1
14075,I wish you well and keep us posted.,1
14076,My breast surgeon also did not want to do a PET since they pick up too many hot spots.,1
14077,"Jot down questions that come up in the same notebook, so you'll have them when you are talking to your surgeon/oncologist/whomever.",1
14078,"You are making the right decision, in my opinion.I've listed below some links outlining my detailed experience with the AMS 800 implant procedure and post-surgery fun, in chronological order.I wish you the best of outcomes.",0
14079,Thinking about the wonderful care he received from the oncology nurses gives my family and me great comfort.,1
14080,Probably cancer or its treatment may make you feel very tired and sleepy.,1
14081,I did Jerry of extensive research and reading to decided what method of treatment I wanted to receive and you need at least that much time to do so as well.Good luck!,0
14082,Thank you I( will try it.,0
14083,You are on the prayer list for a good outcome.,0
14084,"Hi I know it´s hard to deal with fever, but Jonathan glad to hear that you are already recovering from it, at least from the ""heavy"" part of it.Wish you the best luck with that clinical trial mate, you are brave and taking the desicion to participate says a lot about your spirit and your willing to fight.Respect mateCheersMario",1
14085,"Finding a good doctor who WANTS to deal with Stage IV lung cancer was hard, but so far I am happy with him.",0
14086,He squeezed my hand and i knew he had heard me and he passed while holding my hand.,1
14087,Sorry you had to go through more testing and the waiting game.,0
14088,"""It's a natural reaction, especially in light of most of the discouraging stats of the prognosis of late stage lung cancer.",0
14089,I had the same thing.both lungs.I went threw Hell an back.,0
14090,Christopher lymph nodes were free of cancer and no further cancer cells were found in the breast.,0
14091,I thought it would take forever but it is faster than I thought it would be.,0
14092,"I forgot my sunscreen Brooke Robert and was out for Karina maybe Anthony before I remembered, and came in with a *nasty* sunburn.",1
14093,"Keep up the good work, make sure you take care of yourself, and ask for help!!!",1
14094,I showed him a pack of nonfiltered camels.,0
14095,The thing that freaked me out the most was thinking about where that part of my body went after it was removed.,1
14096,I am glad that you were able to beat you demon and get on with your life.,1
14097,"Don't worry, its just part of this deal and the shock will pass.",1
14098,Take the Lord and all His peace with you Curtis.,1
14099,I was dx in Heather with same condition and exact treatment it looks like.,0
14100,"I too, have renal cell carcinoma that spread to my lymph nodes and lungs.",1
14101,Her right femur was very weak so she had surgery to have a rod inserted.,0
14102,Took HRT until diagnosed Donald with bc at Lacey.,1
14103,"Benjamin of all, Katherine is atypical ductal hyperplasia.",0
14104,"I became a pin cushion, so I wish I had one put in.",0
14105,It is very overwhelming and down right scary.,1
14106,I was Paul at the time...please remain hopeful.,1
14107,"Today was tough as well, but we did start planning.",0
14108,I don't see any mention of an escape route noted on the biopsy report.Thanks for your suggestions of cancer centers.,0
14109,I hope you get your computer up and running.,1
14110,If you have to go for surgery ask for the VATS.,0
14111,I went on my lunch Albert daily (from work).,0
14112,Thank you for your comments.,0
14113,Do you have any contact recommendations for an oncologist?,0
14114,"Paul and it Alexis, it's a sharp pain any-one had this happened twice can you tell me your experience.Thank you!Jackie",0
14115,Jeffrey he had to have an operation and radiation for prostrate cancer and feared he would have to cancel his well-loved trip.,1
14116,your honesty and candor as well as the dignity with which you treat the ladies here and these issues.,1
14117,"He also had a ""focally positive margin"" at the apex of the removed prostate.",0
14118,Glad you are getting it checked.,0
14119,You may feel an inability to draw a deep breath.,1
14120,Dr said the is a Norma chance for malignancy.,1
14121,Especially after watching my husband suffer and die with tongue cancer.,1
14122,"Great news, thanks for sharing.",0
14123,you will not be listening and you will forget.,0
14124,"It will serve you better NOT to own cancer -- for example it's ""cancer"" or ""the cancer"" but not ""my cancer.""",1
14125,I had Benjamin and they were very uncomfortable to have in.,1
14126,"Perhaps, you should check with another oncologist, just to be sure.",1
14127,My mind-reader is busted again!,0
14128,I am looking into everything and you should read the book by Tony Cures-What they do not want you to know.,1
14129,"At Teresa, and never having smoked, somehow I contracted lung cancer.",0
14130,"We all need an outlet because after all we are their caretakers and if we aren't healthy, who will they have to support them.",1
14131,Anyone out there who had a low grade lung cancer and have a recurrence?,1
14132,"My Austin barely gets it, my Tonya and my Lisa is trying to be supportive.",1
14133,"I agree, this has all the ear marks of a potential Joy situation.",0
14134,Will you continue with treatments or are you on a watch and see basis?,0
14135,"A visit to a cardiologist would probably be a good idea, also.",0
14136,Just found out Brooke I will be having Radiation.,0
14137,Bless her and her family and pray she finds a site like this.,1
14138,Has anyone had these types of side effect from radiation on or around their lung area and what was done about it?,1
14139,I hope you let us know how things are going for you....,0
14140,"I've never ridden the bus before, but now seems like a really good time to start!",0
14141,"My husband is now walking in hos sleep, doesnt know where he is, doesnt understand me, pees on the floor anywhere.",0
14142,"Where online can I find the normal, high and low numbers for Laurie?",0
14143,Cold air blowing on me makes my upper back hurt.,0
